"ATAC_SYMBOL","ENSEMBL","RNA_SYMBOL","RNA_logFC","RNA_P_Value","Avg_ATAC_logFC","nb_sig_peak","GENENAME","BAF.gene","TF.gene"
NA,"ENSG00000233247","GS1-257G1.1",-0.0702291136054911,0.726689060697611,NA,NA,NA,"NO","NO"
NA,"ENSG00000262528","LA16c-349E10.1",-0.188753701654415,0.640657360631977,NA,NA,NA,"NO","NO"
NA,"ENSG00000233260","RPSAP63",0.218441457769386,0.498576744675329,NA,NA,NA,"NO","NO"
NA,"ENSG00000233270","SNRPEP4",-0.115889734834714,0.715572726687121,NA,NA,NA,"NO","NO"
NA,"ENSG00000233271","RP11-12C17.2",0.118323333272992,0.700228834667604,NA,NA,NA,"NO","NO"
NA,"ENSG00000233276","GPX1",0.00675849579129384,0.969017045521806,NA,NA,NA,"NO","NO"
NA,"ENSG00000233278","RPS26P2",-0.13746879770108,0.543883080433372,NA,NA,NA,"NO","NO"
NA,"ENSG00000233296","AC092159.2",-0.0826993438525341,0.739415347079598,NA,NA,NA,"NO","NO"
NA,"ENSG00000233297","RASA4DP",-0.199546730389255,0.56419474800526,NA,NA,NA,"NO","NO"
NA,"ENSG00000233324","EEF1A1P34",-0.0175818708075529,0.977149356507815,NA,NA,NA,"NO","NO"
NA,"ENSG00000233327","USP32P2",0.463365391059915,0.106058904169194,NA,NA,NA,"NO","NO"
NA,"ENSG00000262633","RP11-156P1.2",0.0744908346690401,0.718549628313244,NA,NA,NA,"NO","NO"
NA,"ENSG00000233347","ERP29P1",-0.129939311965802,0.604856689668028,NA,NA,NA,"NO","NO"
NA,"ENSG00000233360","Z83844.1",0.0196762989724268,0.944391800043148,NA,NA,NA,"NO","NO"
NA,"ENSG00000262678","RP5-1050D4.4",-0.018524305663735,0.951986238071251,NA,NA,NA,"NO","NO"
NA,"ENSG00000233380","RPS2P48",0.100409574392854,0.768592692260139,NA,NA,NA,"NO","NO"
NA,"ENSG00000233381","AK4P3",-0.184350467741328,0.430862463154818,NA,NA,NA,"NO","NO"
NA,"ENSG00000233396","RP11-458D21.1",0.561881713727786,0.114503688922612,NA,NA,NA,"NO","NO"
NA,"ENSG00000233401","PRKAR1AP1",-0.602481730593746,0.168361086965772,NA,NA,NA,"NO","NO"
NA,"ENSG00000233406","RP11-296A18.5",0.0638776534840506,0.857612791551216,NA,NA,NA,"NO","NO"
NA,"ENSG00000233425","KRT18P67",-0.397908555534127,0.292230065986016,NA,NA,NA,"NO","NO"
NA,"ENSG00000233426","EIF3FP3",0.0477956123420906,0.875081223383952,NA,NA,NA,"NO","NO"
NA,"ENSG00000262831","RP11-498C9.2",-0.0157392797292779,0.9320780503881,NA,NA,NA,"NO","NO"
NA,"ENSG00000233429","HOTAIRM1",-0.253085251966914,0.467237176946085,NA,NA,NA,"NO","NO"
NA,"ENSG00000262879","RP11-156P1.3",-0.115191596298565,0.624046021055691,NA,NA,NA,"NO","NO"
NA,"ENSG00000233448","PMS2P9",0.0732538232885074,0.729484684368865,NA,NA,NA,"NO","NO"
NA,"ENSG00000233452","STXBP5-AS1",0.401122439454602,0.180197816410211,NA,NA,NA,"NO","NO"
NA,"ENSG00000233459","AC125238.2",-0.00511453794244299,0.989701299806084,NA,NA,NA,"NO","NO"
NA,"ENSG00000233461","RP11-295G20.2",0.100570373052623,0.715143584197109,NA,NA,NA,"NO","NO"
NA,"ENSG00000262943","ALOX12P2",-0.226407937932139,0.361603681235841,NA,NA,NA,"NO","NO"
NA,"ENSG00000233476","EEF1A1P6",0.0473691466397828,0.881777583865397,NA,NA,NA,"NO","NO"
NA,"ENSG00000233487","RPSAP69",0.124126716906374,0.682884197665855,NA,NA,NA,"NO","NO"
NA,"ENSG00000242756","RHOT1P3",0.205212729678509,0.554489574372998,NA,NA,NA,"NO","NO"
NA,"ENSG00000233503","HNRNPLP1",0.0334675874584049,0.896636705844675,NA,NA,NA,"NO","NO"
NA,"ENSG00000233514","RP11-570P14.1",0.123813429907267,0.694318429277679,NA,NA,NA,"NO","NO"
NA,"ENSG00000263004","RP11-166P13.3",0.0266037875566703,0.947364557616867,NA,NA,NA,"NO","NO"
NA,"ENSG00000233532","LINC00460",0.307511338511887,0.451294048495358,NA,NA,NA,"NO","NO"
NA,"ENSG00000263017","RP11-356I18.1",0.282662018610004,0.448717330501023,NA,NA,NA,"NO","NO"
NA,"ENSG00000263020","XXbac-BPG32J3.22",0.014207455766762,0.94517174296236,NA,NA,NA,"NO","NO"
NA,"ENSG00000233554","B4GALT1-AS1",-0.0565285844631016,0.839012218687344,NA,NA,NA,"NO","NO"
NA,"ENSG00000233555","RP11-452D2.1",0.389148554327595,0.511773038641723,NA,NA,NA,"NO","NO"
NA,"ENSG00000233558","RP3-486I3.4",0.197428254175317,0.407092213787398,NA,NA,NA,"NO","NO"
NA,"ENSG00000263142","LRRC37A17P",-0.0924343054193026,0.56279019038391,NA,NA,NA,"NO","NO"
NA,"ENSG00000233560","KRT8P39",-0.349203029984586,0.0881831286784095,NA,NA,NA,"NO","NO"
NA,"ENSG00000233585","AC115617.2",-0.314255321125707,0.411500884240754,NA,NA,NA,"NO","NO"
NA,"ENSG00000233588","CYP51A1P2",0.00341503242206453,0.984782085091098,NA,NA,NA,"NO","NO"
NA,"ENSG00000233589","RP4-694A7.2",0.016074700076818,0.953824915559382,NA,NA,NA,"NO","NO"
NA,"ENSG00000263212","LA16c-306E5.3",-0.245055922980906,0.317755077112246,NA,NA,NA,"NO","NO"
NA,"ENSG00000233594","BTF3P5",0.140256309237574,0.476550159577765,NA,NA,NA,"NO","NO"
NA,"ENSG00000233597","RP11-343B5.1",0.162746427034577,0.439078150320499,NA,NA,NA,"NO","NO"
NA,"ENSG00000233611","AC079135.1",0.145676390902812,0.56604763826268,NA,NA,NA,"NO","NO"
NA,"ENSG00000233614","DDX11L10",0.091707301372763,0.715406702716674,NA,NA,NA,"NO","NO"
NA,"ENSG00000233615","HNRNPA1P42",-0.265757873675395,0.502366454250266,NA,NA,NA,"NO","NO"
NA,"ENSG00000233621","LINC01137",0.455544570467858,0.312380530934153,NA,NA,NA,"NO","NO"
NA,"ENSG00000233639","LINC01158",0.925244335078832,0.504318809689335,NA,NA,NA,"NO","NO"
NA,"ENSG00000233652","CICP1",-0.166742524771432,0.516804962723742,NA,NA,NA,"NO","NO"
NA,"ENSG00000233653","CICP7",-0.176256858496916,0.397802208449573,NA,NA,NA,"NO","NO"
NA,"ENSG00000233668","RP11-571F15.3",0.063351299287735,0.752219823700357,NA,NA,NA,"NO","NO"
NA,"ENSG00000233673","ANAPC1P1",0.0302022570637881,0.873974620447119,NA,NA,NA,"NO","NO"
NA,"ENSG00000263345","RP1-59D14.5",0.070221580109926,0.721092515388922,NA,NA,NA,"NO","NO"
NA,"ENSG00000263353","PPIAL4A",-0.0398018523732162,0.843778715962857,NA,NA,NA,"NO","NO"
NA,"ENSG00000233706","RP5-1087E8.3",-0.252830562135092,0.291927068745936,NA,NA,NA,"NO","NO"
NA,"ENSG00000233707","RPL22P11",0.0450094283426585,0.900867833826602,NA,NA,NA,"NO","NO"
NA,"ENSG00000233719","GOT2P3",-0.467160636124912,0.274186099220041,NA,NA,NA,"NO","NO"
NA,"ENSG00000233723","LINC01122",-0.125636718189154,0.616571736975574,NA,NA,NA,"NO","NO"
NA,"ENSG00000233728","RP11-109P14.9",0.185109256348763,0.49509448714075,NA,NA,NA,"NO","NO"
NA,"ENSG00000233740","CICP2",-0.173579347067425,0.50767199197573,NA,NA,NA,"NO","NO"
NA,"ENSG00000233747","RPL36AP13",-0.0194660965968998,0.955925378331238,NA,NA,NA,"NO","NO"
NA,"ENSG00000233750","CICP27",-0.078820848823336,0.705520829508688,NA,NA,NA,"NO","NO"
NA,"ENSG00000233762","AC007969.5",-0.0345513885437798,0.877833300492227,NA,NA,NA,"NO","NO"
NA,"ENSG00000233766","AC098617.1",0.925244335078834,0.382869930862159,NA,NA,NA,"NO","NO"
NA,"ENSG00000233771","CICP5",-0.382327287174794,0.187024123154439,NA,NA,NA,"NO","NO"
NA,"ENSG00000233778","RP11-777J24.1",-0.045191722960471,0.814753384835135,NA,NA,NA,"NO","NO"
NA,"ENSG00000233780","HNRNPA1P30",-0.0798858446439663,0.795633642806429,NA,NA,NA,"NO","NO"
NA,"ENSG00000233786","CDC27P1",-0.0219724287867047,0.922520302450351,NA,NA,NA,"NO","NO"
NA,"ENSG00000233799","AC139887.4",0.0990952706620214,0.718107711369629,NA,NA,NA,"NO","NO"
NA,"ENSG00000233818","AP000695.4",2.35126322499189,0.121303390259551,NA,NA,NA,"NO","NO"
NA,"ENSG00000233822","HIST1H2BN",0.20612747788024,0.766183395050697,NA,NA,NA,"NO","NO"
NA,"ENSG00000233825","RP11-135A24.4",0.118099797936891,0.656761178837995,NA,NA,NA,"NO","NO"
NA,"ENSG00000233827","FAM58BP",-0.363781848894815,0.631323004677661,NA,NA,NA,"NO","NO"
NA,"ENSG00000233830","EIF4HP1",-0.183737322860325,0.273730015550847,NA,NA,NA,"NO","NO"
NA,"ENSG00000233836","RP11-255H23.2",-1.28772473164892,0.251285807194302,NA,NA,NA,"NO","NO"
NA,"ENSG00000233837","EIF3LP2",-0.0702709774222843,0.769853649184328,NA,NA,NA,"NO","NO"
NA,"ENSG00000233846","RP11-307L3.2",-0.0588359702117178,0.809778989679487,NA,NA,NA,"NO","NO"
NA,"ENSG00000233849","AC022201.5",-0.242821390516871,0.531965262217857,NA,NA,NA,"NO","NO"
NA,"ENSG00000233859","ADH5P4",-0.0632193273786483,0.72164440581259,NA,NA,NA,"NO","NO"
NA,"ENSG00000233868","AC009302.2",-0.0217659108491306,0.922905967330073,NA,NA,NA,"NO","NO"
NA,"ENSG00000255562","UNC93B6",0.329212342120714,0.155494627558126,NA,NA,NA,"NO","NO"
NA,"ENSG00000233873","RPL7P44",-0.0219828125868764,0.938793227951014,NA,NA,NA,"NO","NO"
NA,"ENSG00000233874","RP1-136J15.5",0.0888438268487124,0.83150510237461,NA,NA,NA,"NO","NO"
NA,"ENSG00000233876","GAPDHP68",-0.0438869776712032,0.871702334181183,NA,NA,NA,"NO","NO"
NA,"ENSG00000263823","RP11-326K13.4",-0.101396515725423,0.78682083002428,NA,NA,NA,"NO","NO"
NA,"ENSG00000233893","EZR-AS1",-0.0665792566106251,0.818208152358858,NA,NA,NA,"NO","NO"
NA,"ENSG00000233901","LINC01503",-0.283320299046538,0.336144155195205,NA,NA,NA,"NO","NO"
NA,"ENSG00000233903","Z83851.4",0.253515777518749,0.562364026816845,NA,NA,NA,"NO","NO"
NA,"ENSG00000233913","RPL10P9",0.0781456834957126,0.845905708181055,NA,NA,NA,"NO","NO"
NA,"ENSG00000233921","RPS15AP40",0.0255405322269855,0.96345695115716,NA,NA,NA,"NO","NO"
NA,"ENSG00000263873","RP11-334E6.12",0.132763084718257,0.941517155220173,NA,NA,NA,"NO","NO"
NA,"ENSG00000263874","LINC00672",-0.193178688661265,0.651604146217188,NA,NA,NA,"NO","NO"
NA,"ENSG00000233929","MT1XP1",-0.174739092163055,0.464375648712507,NA,NA,NA,"NO","NO"
NA,"ENSG00000233937","CTC-338M12.4",0.120050109608273,0.690292517494092,NA,NA,NA,"NO","NO"
NA,"ENSG00000233947","RP11-336N8.2",-0.189741068828116,0.497951890254795,NA,NA,NA,"NO","NO"
NA,"ENSG00000263956","NBPF11",-0.0373728459908449,0.809223080170384,NA,NA,NA,"NO","NO"
NA,"ENSG00000233966","UBE2SP1",-0.0715171799123295,0.840206589150933,NA,NA,NA,"NO","NO"
NA,"ENSG00000263968","RN7SL381P",-0.20039107451821,0.773211604900529,NA,NA,NA,"NO","NO"
NA,"ENSG00000233974","RP11-823P9.3",-0.402918518688659,0.611084702861429,NA,NA,NA,"NO","NO"
NA,"ENSG00000233984","RPSAP14",0.14779328419427,0.65761459241329,NA,NA,NA,"NO","NO"
NA,"ENSG00000233994","GDI2P2",0.0298945212967912,0.900709867674165,NA,NA,NA,"NO","NO"
NA,"ENSG00000233995","KB-67B5.12",-0.0514203857111213,0.902929919476648,NA,NA,NA,"NO","NO"
NA,"ENSG00000234004","RP11-543B16.1",-0.0230956938938789,0.940668244382073,NA,NA,NA,"NO","NO"
NA,"ENSG00000234009","RPL5P34",0.0641064985688926,0.795473358046077,NA,NA,NA,"NO","NO"
NA,"ENSG00000234017","RP11-214N15.5",0.175779641270596,0.560323663895129,NA,NA,NA,"NO","NO"
NA,"ENSG00000234028","AC062029.1",0.317341897887487,0.363606683502166,NA,NA,NA,"NO","NO"
NA,"ENSG00000234031","RPS3AP44",0.162305637346368,0.581319143923588,NA,NA,NA,"NO","NO"
NA,"ENSG00000234036","TXNP6",-0.0668083609714514,0.839631401380657,NA,NA,NA,"NO","NO"
NA,"ENSG00000264179","RP11-672L10.5",-0.469008636080153,0.194744547116471,NA,NA,NA,"NO","NO"
NA,"ENSG00000264187","RP11-45M22.4",0.117009649884066,0.583326363912451,NA,NA,NA,"NO","NO"
NA,"ENSG00000234072","AC074117.10",0.0209766558480475,0.920634300498775,NA,NA,NA,"NO","NO"
NA,"ENSG00000264215","RP11-283C24.1",-0.0271521059314166,0.928142493524222,NA,NA,NA,"NO","NO"
NA,"ENSG00000234093","RPS15AP11",0.128536103238053,0.752908474006231,NA,NA,NA,"NO","NO"
NA,"ENSG00000234106","RP11-288E14.2",-0.114530260911819,0.706933861352649,NA,NA,NA,"NO","NO"
NA,"ENSG00000234109","RPL7P36",-0.119075957161907,0.596942139668678,NA,NA,NA,"NO","NO"
NA,"ENSG00000234115","RP11-288G3.4",0.0324136985328794,0.949363911254751,NA,NA,NA,"NO","NO"
NA,"ENSG00000234118","RPL13AP6",-0.146114254873246,0.70340133466491,NA,NA,NA,"NO","NO"
NA,"ENSG00000234127","TRIM26",0.0201269738195577,0.916971576058099,NA,NA,NA,"NO","NO"
NA,"ENSG00000234130","RP13-88F20.1",0.137577718868351,0.520153289517059,NA,NA,NA,"NO","NO"
NA,"ENSG00000234135","RPL23AP83",-0.124161678821355,0.809160923462855,NA,NA,NA,"NO","NO"
NA,"ENSG00000234136","AC055764.1",-0.0599846092351902,0.889776258841826,NA,NA,NA,"NO","NO"
NA,"ENSG00000234145","NAP1L4P3",0.178002684822244,0.528819741484041,NA,NA,NA,"NO","NO"
NA,"ENSG00000274333","RP11-717F1.2",0.0459760260126201,0.781023920899073,NA,NA,NA,"NO","NO"
NA,"ENSG00000234152","TCEB2P1",-0.223597122975525,0.471496513618983,NA,NA,NA,"NO","NO"
NA,"ENSG00000264443","RP4-594I10.3",-0.162437812133241,0.628569550971957,NA,NA,NA,"NO","NO"
NA,"ENSG00000234166","ARHGEF19-AS1",0.227340641809535,0.292817307546057,NA,NA,NA,"NO","NO"
NA,"ENSG00000234171","RNASEH1-AS1",-0.164256187252875,0.546521690903523,NA,NA,NA,"NO","NO"
NA,"ENSG00000264462","MIR3648-2",0.151949054044448,0.783257671262647,NA,NA,NA,"NO","NO"
NA,"ENSG00000264475","RP11-76K13.3",0.132763084718254,0.896869611444028,NA,NA,NA,"NO","NO"
NA,"ENSG00000234203","RP5-1050D4.2",-0.161432528169073,0.577506367440492,NA,NA,NA,"NO","NO"
NA,"ENSG00000234213","FHP1",0.073150845470535,0.81315614694322,NA,NA,NA,"NO","NO"
NA,"ENSG00000234217","RBPJP7",0.0260774057870208,0.953133323506943,NA,NA,NA,"NO","NO"
NA,"ENSG00000234222","RP11-315I20.1",-0.163226995879994,0.450629880774933,NA,NA,NA,"NO","NO"
NA,"ENSG00000234231","AC093616.4",0.0262095574687979,0.856172311375073,NA,NA,NA,"NO","NO"
NA,"ENSG00000234232","RP11-353N4.5",0.124368870368267,0.624373991307568,NA,NA,NA,"NO","NO"
NA,"ENSG00000234235","BOK-AS1",0.251126736494339,0.431123712034376,NA,NA,NA,"NO","NO"
NA,"ENSG00000234241","RP4-775C13.1",-0.056549340983457,0.750498793345793,NA,NA,NA,"NO","NO"
NA,"ENSG00000234253","RPL7P13",0.107830559107612,0.690642480115259,NA,NA,NA,"NO","NO"
NA,"ENSG00000234268","AP000936.1",0.0148107262613415,0.959658168068247,NA,NA,NA,"NO","NO"
NA,"ENSG00000234274","COX7BP2",-0.112848143643324,0.821050578121338,NA,NA,NA,"NO","NO"
NA,"ENSG00000234281","LANCL1-AS1",-1.41123665147339,0.309928676805528,NA,NA,NA,"NO","NO"
NA,"ENSG00000234284","ZNF879",-0.578947471568915,0.673556848327272,NA,NA,NA,"NO","NO"
NA,"ENSG00000234287","RP11-761N21.2",-0.00453670089228808,0.987193328477641,NA,NA,NA,"NO","NO"
NA,"ENSG00000243838","PSMC1P7",0.210056527678558,0.705983563557335,NA,NA,NA,"NO","NO"
NA,"ENSG00000234297","RP11-54D18.4",0.0568398099409588,0.817837526685677,NA,NA,NA,"NO","NO"
NA,"ENSG00000234322","ST13P18",-0.0147456604526424,0.944157004112357,NA,NA,NA,"NO","NO"
NA,"ENSG00000234327","AC012146.7",-0.0629152745597865,0.879495853225341,NA,NA,NA,"NO","NO"
NA,"ENSG00000234332","BCAS2P2",0.109925142690208,0.679038890923354,NA,NA,NA,"NO","NO"
NA,"ENSG00000234335","RPS4XP11",0.170036135307016,0.553398036879281,NA,NA,NA,"NO","NO"
NA,"ENSG00000264859","DSG2-AS1",0.052924717821687,0.786933857907303,NA,NA,NA,"NO","NO"
NA,"ENSG00000234353","AP000347.4",-0.24914655700625,0.567381436070297,NA,NA,NA,"NO","NO"
NA,"ENSG00000234354","RPS26P47",-0.00989811652852968,0.96388923423942,NA,NA,NA,"NO","NO"
NA,"ENSG00000234369","TATDN1P1",0.0139609695845175,0.95124719893183,NA,NA,NA,"NO","NO"
NA,"ENSG00000264940","SNORD3C",0.0260498107620433,0.958450683855842,NA,NA,NA,"NO","NO"
NA,"ENSG00000234377","RNF219-AS1",-0.158100473952996,0.494661907390995,NA,NA,NA,"NO","NO"
NA,"ENSG00000234380","LINC01426",0.38470223202315,0.356765860385792,NA,NA,NA,"NO","NO"
NA,"ENSG00000234383","CTBP2P8",-0.0063298802856715,0.972583564620727,NA,NA,NA,"NO","NO"
NA,"ENSG00000265069","RP11-781P6.1",-0.658084575822703,0.520199203134784,NA,NA,NA,"NO","NO"
NA,"ENSG00000234419","CICP13",-0.254807962504947,0.303102910399738,NA,NA,NA,"NO","NO"
NA,"ENSG00000265148","TSPOAP1-AS1",-0.133872397417009,0.483215825155142,NA,NA,NA,"NO","NO"
NA,"ENSG00000234429","AC105342.1",-0.022623951760954,0.964590034032869,NA,NA,NA,"NO","NO"
NA,"ENSG00000234431","AC007283.5",0.132696066628062,0.662717529359982,NA,NA,NA,"NO","NO"
NA,"ENSG00000234432","RP11-1275H24.1",-0.257942785289724,0.477255121717433,NA,NA,NA,"NO","NO"
NA,"ENSG00000265194","RP11-70L8.4",0.0796009264785784,0.682939899294448,NA,NA,NA,"NO","NO"
NA,"ENSG00000234449","RP11-706O15.3",0.099555181099177,0.659657304924919,NA,NA,NA,"NO","NO"
NA,"ENSG00000234450","AC005534.6",0.0828763955718063,0.789837923854749,NA,NA,NA,"NO","NO"
NA,"ENSG00000234466","RP11-266I3.1",0.564203024194914,0.301639450555511,NA,NA,NA,"NO","NO"
NA,"ENSG00000234477","AC004231.2",-0.0730290410391636,0.733097662232307,NA,NA,NA,"NO","NO"
NA,"ENSG00000234478","RP11-275I14.4",-0.0662140440853762,0.858326156718954,NA,NA,NA,"NO","NO"
NA,"ENSG00000234491","HNRNPA1P51",-0.187786156961932,0.588092978440932,NA,NA,NA,"NO","NO"
NA,"ENSG00000234494","SP2-AS1",-0.210162865061239,0.564181095628078,NA,NA,NA,"NO","NO"
NA,"ENSG00000234496","MRPS21P1",-0.290194160138435,0.438794912819199,NA,NA,NA,"NO","NO"
NA,"ENSG00000234498","RPL13AP20",-0.069077161114464,0.839535031620708,NA,NA,NA,"NO","NO"
NA,"ENSG00000234513","AC073072.7",-0.0512666170980953,0.790476078907136,NA,NA,NA,"NO","NO"
NA,"ENSG00000234515","PPP1R2P1",0.366387832748184,0.544761226929609,NA,NA,NA,"NO","NO"
NA,"ENSG00000265334","CTD-2349P21.11",-0.511785247315218,0.531700236089623,NA,NA,NA,"NO","NO"
NA,"ENSG00000265366","GLUD1P7",-0.211263509458331,0.463504809911618,NA,NA,NA,"NO","NO"
NA,"ENSG00000234558","API5P1",0.112642768500291,0.56849383208425,NA,NA,NA,"NO","NO"
NA,"ENSG00000234577","SYNE1-AS1",0.340986749771174,0.596687754090516,NA,NA,NA,"NO","NO"
NA,"ENSG00000234585","CCT6P3",0.011495338527002,0.951035031014743,NA,NA,NA,"NO","NO"
NA,"ENSG00000234589","RP11-253E3.1",0.0101783530258599,0.977491045595644,NA,NA,NA,"NO","NO"
NA,"ENSG00000234602","MCIDAS",0.348604127402251,0.181623990087348,NA,NA,NA,"NO","NO"
NA,"ENSG00000234608","MAPKAPK5-AS1",0.150561304936684,0.52122805152958,NA,NA,NA,"NO","NO"
NA,"ENSG00000234616","JRK",0.0365624303070931,0.852658006644477,NA,NA,NA,"NO","NO"
NA,"ENSG00000234617","SNRK-AS1",-0.137129076943782,0.739690497705069,NA,NA,NA,"NO","NO"
NA,"ENSG00000234618","RPSAP9",0.0480806962079718,0.885334114250129,NA,NA,NA,"NO","NO"
NA,"ENSG00000265480","KRT18P55",-0.223898540658249,0.290480393761602,NA,NA,NA,"NO","NO"
NA,"ENSG00000234624","AC016894.1",0.0560145802803733,0.768028549850793,NA,NA,NA,"NO","NO"
NA,"ENSG00000234627","NUS1P3",0.285754066712511,0.440437792838258,NA,NA,NA,"NO","NO"
NA,"ENSG00000234629","WDR82P1",0.0763751562365038,0.8406014637787,NA,NA,NA,"NO","NO"
NA,"ENSG00000275029","HMGB1P24",-0.165671874408213,0.602044016426721,NA,NA,NA,"NO","NO"
NA,"ENSG00000234645","YWHAEP5",-0.267446239207526,0.287988621433003,NA,NA,NA,"NO","NO"
NA,"ENSG00000234648","AL162151.3",-0.076059692450908,0.869108480034905,NA,NA,NA,"NO","NO"
NA,"ENSG00000234664","HMGN2P5",-0.153027458131635,0.765596998903711,NA,NA,NA,"NO","NO"
NA,"ENSG00000234665","RP11-262H14.3",-0.0186529506482875,0.944820224697142,NA,NA,NA,"NO","NO"
NA,"ENSG00000234678","RP11-465N4.4",-0.285140703726626,0.493072805298892,NA,NA,NA,"NO","NO"
NA,"ENSG00000234684","SDCBP2-AS1",-0.121800833554222,0.683605043673606,NA,NA,NA,"NO","NO"
NA,"ENSG00000234685","NUS1P2",0.0828441800595645,0.856589368531067,NA,NA,NA,"NO","NO"
NA,"ENSG00000234694","RP1-92O14.3",-0.162987866965219,0.727133709235347,NA,NA,NA,"NO","NO"
NA,"ENSG00000234702","VDAC1P3",0.066750197060804,0.760137554734379,NA,NA,NA,"NO","NO"
NA,"ENSG00000265688","MAFG-AS1",-0.0432610314910939,0.81261663283386,NA,NA,NA,"NO","NO"
NA,"ENSG00000234711","TUBB8P11",-0.353356025630707,0.333859806962733,NA,NA,NA,"NO","NO"
NA,"ENSG00000234719","RP11-166B2.1",-0.041187863326237,0.782666677844383,NA,NA,NA,"NO","NO"
NA,"ENSG00000234720","ATP5A1P8",0.431073315243278,0.589491464183523,NA,NA,NA,"NO","NO"
NA,"ENSG00000234737","KRT18P15",-0.0361424421842838,0.887748401450614,NA,NA,NA,"NO","NO"
NA,"ENSG00000234741","GAS5",0.19639468337844,0.740662968353865,NA,NA,NA,"NO","NO"
NA,"ENSG00000234742","AC144530.1",0.0614548813047282,0.834378829254285,NA,NA,NA,"NO","NO"
NA,"ENSG00000234743","EIF5AP4",0.0138072859499996,0.933444572621881,NA,NA,NA,"NO","NO"
NA,"ENSG00000234745","HLA-B",-0.0238407249990473,0.904946968442859,NA,NA,NA,"NO","NO"
NA,"ENSG00000234750","CTD-2666L21.2",0.288916777077009,0.39882382477171,NA,NA,NA,"NO","NO"
NA,"ENSG00000234751","AP002381.2",-0.139479200379788,0.61910742041299,NA,NA,NA,"NO","NO"
NA,"ENSG00000234764","E2F6P1",0.0934506998501519,0.725239433237664,NA,NA,NA,"NO","NO"
NA,"ENSG00000234769","WASH4P",-0.0636447071062429,0.656169842505748,NA,NA,NA,"NO","NO"
NA,"ENSG00000234771","SLC25A25-AS1",-0.001486816483522,0.994262408813197,NA,NA,NA,"NO","NO"
NA,"ENSG00000234782","TPT1P9",0.0845757926686126,0.765332603233989,NA,NA,NA,"NO","NO"
NA,"ENSG00000234785","EEF1GP5",0.109497643076382,0.579333834343152,NA,NA,NA,"NO","NO"
NA,"ENSG00000234789","RP11-483H20.4",0.267378470080257,0.605793191004577,NA,NA,NA,"NO","NO"
NA,"ENSG00000234793","AC114730.7",0.194226137889914,0.409641942275203,NA,NA,NA,"NO","NO"
NA,"ENSG00000234797","RPS3AP6",0.0668077768980577,0.836850413421118,NA,NA,NA,"NO","NO"
NA,"ENSG00000234801","MORF4",-0.0484821577916938,0.792352242239586,NA,NA,NA,"NO","NO"
NA,"ENSG00000234814","SVILP1",-0.136670465254877,0.780295610557976,NA,NA,NA,"NO","NO"
NA,"ENSG00000234818","AC092687.5",0.0124669830500963,0.961948647804446,NA,NA,NA,"NO","NO"
NA,"ENSG00000234819","RP11-336N8.4",-0.0897151651216433,0.788234475905727,NA,NA,NA,"NO","NO"
NA,"ENSG00000234825","XRCC6P2",0.0614640081888895,0.812211268247169,NA,NA,NA,"NO","NO"
NA,"ENSG00000266076","CTD-2535L24.2",-0.0770228885833379,0.871673908043,NA,NA,NA,"NO","NO"
NA,"ENSG00000234861","ATP5A1P5",0.944828278990018,0.339816072847469,NA,NA,NA,"NO","NO"
NA,"ENSG00000234869","RP3-439F8.1",-0.316838752152059,0.74512416062171,NA,NA,NA,"NO","NO"
NA,"ENSG00000234882","EIF3EP1",0.156212537858012,0.629570335076685,NA,NA,NA,"NO","NO"
NA,"ENSG00000266171","RP11-769O8.1",-0.0552376093847207,0.785065691279337,NA,NA,NA,"NO","NO"
NA,"ENSG00000234899","SOX9-AS1",-0.25791406983718,0.473162095889247,NA,NA,NA,"NO","NO"
NA,"ENSG00000234912","SNHG20",0.28871150622582,0.257544422307263,NA,NA,NA,"NO","NO"
NA,"ENSG00000234925","ATP5HP4",-0.0105674197317249,0.951720613097412,NA,NA,NA,"NO","NO"
NA,"ENSG00000234928","AP000344.3",-1.3010487109309,0.190950911686053,NA,NA,NA,"NO","NO"
NA,"ENSG00000234933","CDC42P1",-0.166652985568052,0.582871549587396,NA,NA,NA,"NO","NO"
NA,"ENSG00000234945","GTF3C2-AS1",-0.100408720258824,0.592194514329254,NA,NA,NA,"NO","NO"
NA,"ENSG00000234946","SDHCP3",0.437679175531696,0.219286321275587,NA,NA,NA,"NO","NO"
NA,"ENSG00000234949","AC104667.3",0.419697874702181,0.313433587704335,NA,NA,NA,"NO","NO"
NA,"ENSG00000234961","RP11-124N14.3",-0.125071601550627,0.908178920944839,NA,NA,NA,"NO","NO"
NA,"ENSG00000266302","RP11-219A15.1",0.349411937338343,0.306073960190541,NA,NA,NA,"NO","NO"
NA,"ENSG00000234965","SHISA8",0.232318053804691,0.362520382655857,NA,NA,NA,"NO","NO"
NA,"ENSG00000266341","RP5-890E16.4",-0.0660435079702406,0.790326763843026,NA,NA,NA,"NO","NO"
NA,"ENSG00000234981","RP11-534L20.4",-0.0344323554178736,0.906145866610536,NA,NA,NA,"NO","NO"
NA,"ENSG00000266365","RP11-51L5.3",-0.10169334993731,0.726787200439428,NA,NA,NA,"NO","NO"
NA,"ENSG00000235008","RP3-497J21.1",0.145503627640032,0.60304480034655,NA,NA,NA,"NO","NO"
NA,"ENSG00000266401","RP11-874J12.4",0.362134988126594,0.367321445055202,NA,NA,NA,"NO","NO"
